rn,destSt,destNm,trDr,nextStaId,nextStpId,nextStaNm,prdt,arrT,flags,lat,lon,heading,resp_time,isApp,isDly
131,30077,Forest Park,5,40590,30116,Damen,2/15/2023 16:33:59,2/15/2023 16:35:59,,41.91427,-87.68446,122,2/15/2023 16:34:16,0,0
205,30077,Forest Park,5,40590,30116,Damen,2/16/2023 8:33:57,2/16/2023 8:35:57,,41.91427,-87.68446,122,2/16/2023 8:34:13,0,0
211,30077,Forest Park,5,40590,30116,Damen,2/15/2023 9:07:53,2/15/2023 9:09:53,,41.91521,-87.68591,122,2/15/2023 9:08:18,0,0
106,30077,Forest Park,5,40590,30116,Damen,2/15/2023 9:27:12,2/15/2023 9:29:12,,41.91521,-87.68591,122,2/15/2023 9:28:16,0,0
117,30077,Forest Park,5,40590,30116,Damen,2/15/2023 9:43:35,2/15/2023 9:45:35,,41.91521,-87.68591,122,2/15/2023 9:44:19,0,0
240,30077,Forest Park,5,40590,30116,Damen,2/15/2023 8:33:30,2/15/2023 8:35:30,,41.91521,-87.68591,122,2/15/2023 8:34:17,0,0
122,30077,Forest Park,5,40590,30116,Damen,2/15/2023 8:39:58,2/15/2023 8:41:58,,41.91521,-87.68591,122,2/15/2023 8:40:19,0,0
201,30077,Forest Park,5,40590,30116,Damen,2/15/2023 8:49:48,2/15/2023 8:51:48,,41.91521,-87.68591,122,2/15/2023 8:50:17,0,0
122,30077,Forest Park,5,40590,30116,Damen,2/15/2023 17:19:29,2/15/2023 17:21:29,,41.91521,-87.68591,122,2/15/2023 17:20:18,0,0
220,30077,Forest Park,5,40590,30116,Damen,2/15/2023 17:49:46,2/15/2023 17:51:46,,41.91521,-87.68591,122,2/15/2023 17:50:21,0,0
129,30077,Forest Park,5,40590,30116,Damen,2/15/2023 16:03:57,2/15/2023 16:05:57,,41.91521,-87.68591,122,2/15/2023 16:04:17,0,0
130,30077,Forest Park,5,40590,30116,Damen,2/15/2023 16:17:45,2/15/2023 16:19:45,,41.91521,-87.68591,122,2/15/2023 16:18:16,0,0
100,30077,Forest Park,5,40590,30116,Damen,2/16/2023 7:59:29,2/16/2023 8:01:29,,41.91521,-87.68591,122,2/16/2023 8:00:16,0,0
114,30077,Forest Park,5,40590,30116,Damen,2/16/2023 8:11:45,2/16/2023 8:13:45,,41.91521,-87.68591,122,2/16/2023 8:12:11,0,0
212,30077,Forest Park,5,40590,30116,Damen,2/16/2023 8:43:12,2/16/2023 8:45:12,,41.91521,-87.68591,122,2/16/2023 8:44:15,0,0
130,0,UIC-Halsted,5,40590,30116,Damen,2/16/2023 16:21:48,2/16/2023 16:23:48,,41.91521,-87.68591,122,2/16/2023 16:22:15,0,0
127,0,UIC-Halsted,5,40590,30116,Damen,2/16/2023 17:01:45,2/16/2023 17:03:45,,41.91521,-87.68591,122,2/16/2023 17:02:14,0,0
123,30077,Forest Park,5,40590,30116,Damen,2/16/2023 17:31:34,2/16/2023 17:33:34,,41.91521,-87.68591,122,2/16/2023 17:32:17,0,0
134,30077,Forest Park,5,40590,30116,Damen,2/16/2023 17:47:47,2/16/2023 17:49:47,,41.91521,-87.68591,122,2/16/2023 17:48:16,0,0
202,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 9:51:57,2/15/2023 9:52:57,,41.91093,-87.6793,303,2/15/2023 9:52:14,1,0
114,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 16:19:48,2/15/2023 16:20:48,,41.91093,-87.6793,303,2/15/2023 16:20:18,1,0
118,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 16:49:51,2/15/2023 16:50:51,,41.91093,-87.6793,303,2/15/2023 16:50:14,1,0
118,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 8:13:56,2/16/2023 8:14:56,,41.91093,-87.6793,303,2/16/2023 8:14:14,1,0
221,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 17:03:54,2/16/2023 17:04:54,,41.91093,-87.6793,303,2/16/2023 17:04:14,1,0
200,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 9:09:27,2/15/2023 9:10:27,,41.90974,-87.67744,302,2/15/2023 9:10:20,1,0
112,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 9:15:33,2/15/2023 9:16:33,,41.90974,-87.67744,302,2/15/2023 9:16:16,1,0
209,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 8:05:33,2/15/2023 8:07:33,,41.90974,-87.67744,302,2/15/2023 8:06:15,0,0
100,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 8:53:49,2/15/2023 8:54:49,,41.90974,-87.67744,302,2/15/2023 8:54:23,1,0
107,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 8:55:53,2/15/2023 8:56:53,,41.90974,-87.67744,302,2/15/2023 8:56:18,1,0
222,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 17:03:06,2/15/2023 17:05:06,,41.90974,-87.67744,302,2/15/2023 17:04:17,0,0
217,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 17:13:15,2/15/2023 17:15:15,,41.90974,-87.67744,302,2/15/2023 17:14:18,0,0
115,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 17:25:09,2/15/2023 17:27:09,,41.90974,-87.67744,302,2/15/2023 17:26:16,0,0
223,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 17:43:16,2/15/2023 17:45:16,,41.90974,-87.67744,302,2/15/2023 17:44:18,0,0
126,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 17:51:22,2/15/2023 17:53:22,,41.90974,-87.67744,302,2/15/2023 17:52:20,0,0
117,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 16:03:30,2/15/2023 16:05:30,,41.90974,-87.67744,302,2/15/2023 16:04:17,0,0
220,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 16:25:50,2/15/2023 16:27:50,,41.90974,-87.67744,302,2/15/2023 16:26:17,0,0
221,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 16:35:55,2/15/2023 16:37:55,,41.90974,-87.67744,302,2/15/2023 16:36:19,0,0
108,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 9:03:33,2/16/2023 9:05:33,,41.90974,-87.67744,302,2/16/2023 9:04:13,0,0
119,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 9:23:21,2/16/2023 9:25:21,,41.90974,-87.67744,302,2/16/2023 9:24:17,0,0
111,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 9:47:43,2/16/2023 9:49:43,,41.90974,-87.67744,302,2/16/2023 9:48:15,0,0
117,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 8:27:42,2/16/2023 8:29:42,,41.90974,-87.67744,302,2/16/2023 8:28:15,0,0
112,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 15:59:51,2/16/2023 16:01:51,,41.90974,-87.67744,302,2/16/2023 16:00:19,0,0
114,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 16:19:02,2/16/2023 16:21:02,,41.90974,-87.67744,302,2/16/2023 16:20:19,0,0
117,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 16:41:24,2/16/2023 16:43:24,,41.90974,-87.67744,302,2/16/2023 16:42:13,0,0
130,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 17:21:21,2/16/2023 17:23:21,,41.90974,-87.67744,302,2/16/2023 17:22:16,0,0
126,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 17:53:33,2/16/2023 17:55:33,,41.90974,-87.67744,302,2/16/2023 17:54:20,0,0
111,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 9:37:59,2/15/2023 9:38:59,,41.91329,-87.68294,303,2/15/2023 9:38:16,1,0
118,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 16:49:58,2/16/2023 16:50:58,,41.91329,-87.68294,303,2/16/2023 16:50:19,1,0
120,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 9:35:57,2/15/2023 9:36:57,,41.91544,-87.68626,302,2/15/2023 9:36:18,1,0
100,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 8:55:52,2/15/2023 8:56:52,,41.91544,-87.68626,302,2/15/2023 8:56:18,1,0
220,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 16:27:55,2/15/2023 16:28:55,,41.91544,-87.68626,302,2/15/2023 16:28:15,1,0
221,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 16:37:59,2/15/2023 16:38:59,,41.91544,-87.68626,302,2/15/2023 16:38:17,1,0
112,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 16:01:55,2/16/2023 16:02:55,,41.91544,-87.68626,302,2/16/2023 16:02:16,1,0
126,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 17:55:53,2/16/2023 17:56:53,,41.91544,-87.68626,302,2/16/2023 17:56:17,1,0
117,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 8:31:59,2/15/2023 8:32:59,,41.91034,-87.67837,302,2/15/2023 8:32:17,1,0
105,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 8:07:59,2/16/2023 8:08:59,,41.91034,-87.67837,302,2/16/2023 8:08:14,1,0
220,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 16:25:52,2/16/2023 16:26:52,,41.91034,-87.67837,302,2/16/2023 16:26:16,1,0
215,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 17:13:58,2/16/2023 17:14:58,,41.91034,-87.67837,302,2/16/2023 17:14:16,1,0
119,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 17:25:51,2/16/2023 17:26:51,,41.91034,-87.67837,302,2/16/2023 17:26:14,1,0
223,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 17:39:49,2/16/2023 17:40:49,,41.91034,-87.67837,302,2/16/2023 17:40:14,1,0
240,0,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 9:29:59,2/15/2023 9:30:59,,41.91257,-87.68183,302,2/15/2023 9:30:18,1,0
106,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 8:13:37,2/15/2023 8:14:37,,41.91257,-87.68183,302,2/15/2023 8:14:16,1,0
219,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 15:59:53,2/15/2023 16:00:53,,41.91257,-87.68183,302,2/15/2023 16:00:20,1,0
200,0,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 9:09:56,2/16/2023 9:10:56,,41.91257,-87.68183,302,2/16/2023 9:10:16,1,0
112,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 9:35:44,2/16/2023 9:36:44,,41.91257,-87.68183,302,2/16/2023 9:36:15,1,0
106,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 8:21:57,2/16/2023 8:22:57,,41.91257,-87.68183,302,2/16/2023 8:22:15,1,0
107,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 8:53:43,2/16/2023 8:54:43,,41.91257,-87.68183,302,2/16/2023 8:54:16,1,0
128,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 16:35:53,2/16/2023 16:36:53,,41.91257,-87.68183,302,2/16/2023 16:36:15,1,0
203,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 8:43:59,2/15/2023 8:44:59,,41.91472,-87.68515,302,2/15/2023 8:44:18,1,0
211,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 8:29:50,2/15/2023 8:30:50,,41.91186,-87.68072,303,2/15/2023 8:30:20,1,0
100,0,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 8:51:56,2/16/2023 8:52:56,,41.91186,-87.68072,303,2/16/2023 8:52:12,1,0
108,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/15/2023 9:03:59,2/15/2023 9:04:59,,41.91401,-87.68404,302,2/15/2023 9:04:17,1,0
203,30171,O'Hare,1,40670,30129,Western (O'Hare Branch),2/16/2023 8:47:54,2/16/2023 8:48:54,,41.91401,-87.68404,302,2/16/2023 8:48:17,1,0
115,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/15/2023 9:15:56,2/15/2023 9:17:56,,41.92194,-87.69689,121,2/15/2023 9:16:16,0,0
106,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/15/2023 9:25:49,2/15/2023 9:27:49,,41.92194,-87.69689,121,2/15/2023 9:26:18,0,0
205,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/16/2023 8:31:57,2/16/2023 8:33:57,,41.92194,-87.69689,121,2/16/2023 8:32:11,0,0
218,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/15/2023 16:49:56,2/15/2023 16:50:56,,41.91846,-87.69113,121,2/15/2023 16:50:14,1,0
200,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/16/2023 8:25:57,2/16/2023 8:26:57,,41.91846,-87.69113,121,2/16/2023 8:26:15,1,0
205,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/15/2023 8:15:59,2/15/2023 8:16:59,,41.91626,-87.68754,121,2/15/2023 8:16:18,1,0
125,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/16/2023 16:33:59,2/16/2023 16:34:59,,41.91637,-87.68771,121,2/16/2023 16:34:13,1,0
214,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/15/2023 17:29:48,2/15/2023 17:31:48,,41.92084,-87.69506,121,2/15/2023 17:30:16,0,0
206,0,UIC-Halsted,5,40670,30130,Western (O'Hare Branch),2/16/2023 8:17:54,2/16/2023 8:18:54,,41.92084,-87.69506,121,2/16/2023 8:18:14,1,0
214,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/16/2023 17:17:58,2/16/2023 17:18:58,,41.92084,-87.69506,121,2/16/2023 17:18:15,1,0
114,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/15/2023 8:03:59,2/15/2023 8:04:59,,41.91973,-87.69322,121,2/15/2023 8:04:18,1,0
200,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/15/2023 8:21:51,2/15/2023 8:22:51,,41.91973,-87.69322,121,2/15/2023 8:22:17,1,0
105,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/16/2023 9:09:49,2/16/2023 9:10:49,,41.91973,-87.69322,121,2/16/2023 9:10:16,1,0
120,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/16/2023 16:05:55,2/16/2023 16:06:55,,41.91973,-87.69322,121,2/16/2023 16:06:14,1,0
104,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/15/2023 8:25:58,2/15/2023 8:26:58,,41.9174,-87.68937,121,2/15/2023 8:26:18,1,0
106,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/16/2023 9:49:50,2/16/2023 9:50:50,,41.9174,-87.68937,121,2/16/2023 9:50:15,1,0
120,30077,Forest Park,5,40670,30130,Western (O'Hare Branch),2/16/2023 8:03:54,2/16/2023 8:04:54,,41.9174,-87.68937,121,2/16/2023 8:04:16,1,0
131,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/14/2023 1:06:48,2/14/2023 1:09:48,,41.98232,-87.8089,269,2/14/2023 1:07:02,0,0
100,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:13:53,2/15/2023 9:16:53,,41.98232,-87.8089,269,2/15/2023 9:14:19,0,0
107,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:15:46,2/15/2023 9:17:46,,41.98232,-87.8089,269,2/15/2023 9:16:16,0,0
118,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 17:08:56,2/15/2023 17:11:56,,41.98232,-87.8089,269,2/15/2023 17:09:13,0,0
115,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 17:45:59,2/15/2023 17:48:59,,41.98232,-87.8089,269,2/15/2023 17:46:16,0,0
219,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:17:49,2/15/2023 16:20:49,,41.98232,-87.8089,269,2/15/2023 16:18:16,0,0
114,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:39:55,2/15/2023 16:42:55,,41.98232,-87.8089,269,2/15/2023 16:40:13,0,0
220,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:45:34,2/15/2023 16:48:34,,41.98232,-87.8089,269,2/15/2023 16:46:17,0,0
203,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:05:53,2/16/2023 9:08:53,,41.98232,-87.8089,269,2/16/2023 9:06:14,0,0
100,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:09:43,2/16/2023 9:12:43,,41.98232,-87.8089,269,2/16/2023 9:10:16,0,0
107,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:11:41,2/16/2023 9:14:41,,41.98232,-87.8089,269,2/16/2023 9:12:12,0,0
200,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:29:55,2/16/2023 9:32:55,,41.98232,-87.8089,269,2/16/2023 9:30:15,0,0
111,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:03:49,2/16/2023 16:06:49,,41.98232,-87.8089,269,2/16/2023 16:04:15,0,0
128,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:53:44,2/16/2023 16:56:44,,41.98232,-87.8089,269,2/16/2023 16:54:13,0,0
117,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:03:45,2/16/2023 17:06:45,,41.98232,-87.8089,269,2/16/2023 17:04:14,0,0
221,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:23:51,2/16/2023 17:26:51,,41.98232,-87.8089,269,2/16/2023 17:24:16,0,0
130,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:43:50,2/16/2023 17:46:50,,41.98232,-87.8089,269,2/16/2023 17:44:17,0,0
200,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:27:57,2/15/2023 9:29:57,,41.97496,-87.77076,299,2/15/2023 9:28:16,0,0
240,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:49:55,2/15/2023 9:52:55,,41.97496,-87.77076,299,2/15/2023 9:50:17,0,0
119,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:43:54,2/16/2023 9:46:54,,41.97496,-87.77076,299,2/16/2023 9:44:17,0,0
209,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:11:57,2/16/2023 8:13:57,,41.97496,-87.77076,299,2/16/2023 8:12:11,0,0
117,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:45:53,2/16/2023 8:47:53,,41.97496,-87.77076,299,2/16/2023 8:46:13,0,0
203,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:03:55,2/15/2023 9:05:55,,41.978,-87.77609,299,2/15/2023 9:04:17,0,0
107,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:17:54,2/15/2023 9:19:54,,41.978,-87.77609,299,2/15/2023 9:18:15,0,0
200,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:29:41,2/15/2023 9:31:41,,41.978,-87.77609,299,2/15/2023 9:30:18,0,0
112,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:35:11,2/15/2023 9:37:11,,41.978,-87.77609,299,2/15/2023 9:36:18,0,0
240,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:51:36,2/15/2023 9:53:36,,41.978,-87.77609,299,2/15/2023 9:52:14,0,0
0104,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:01:53,2/15/2023 8:03:53,,41.978,-87.77609,299,2/15/2023 8:02:16,0,0
0211,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:54:09,2/15/2023 8:56:09,,41.978,-87.77609,299,2/15/2023 8:54:23,0,0
117,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:57:56,2/15/2023 8:59:56,,41.978,-87.77609,299,2/15/2023 8:58:17,0,0
118,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 17:11:23,2/15/2023 17:13:23,,41.978,-87.77609,299,2/15/2023 17:12:17,0,0
219,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:19:58,2/15/2023 16:21:58,,41.978,-87.77609,299,2/15/2023 16:20:18,0,0
107,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:13:56,2/16/2023 9:15:56,,41.978,-87.77609,299,2/16/2023 9:14:16,0,0
119,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:45:36,2/16/2023 9:47:36,,41.978,-87.77609,299,2/16/2023 9:46:17,0,0
209,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:13:40,2/16/2023 8:15:40,,41.978,-87.77609,299,2/16/2023 8:14:14,0,0
118,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:33:11,2/16/2023 8:35:11,,41.978,-87.77609,299,2/16/2023 8:34:13,0,0
117,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 8:47:35,2/16/2023 8:49:35,,41.978,-87.77609,299,2/16/2023 8:48:17,0,0
111,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:05:42,2/16/2023 16:07:42,,41.978,-87.77609,299,2/16/2023 16:06:14,0,0
118,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:17:20,2/16/2023 17:19:20,,41.978,-87.77609,299,2/16/2023 17:18:15,0,0
130,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:45:53,2/16/2023 17:47:53,,41.978,-87.77609,299,2/16/2023 17:46:17,0,0
119,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:51:34,2/16/2023 17:53:34,,41.978,-87.77609,299,2/16/2023 17:52:18,0,0
221,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:27:55,2/16/2023 17:28:55,,41.9824,-87.79799,269,2/16/2023 17:28:17,1,0
100,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:15:46,2/15/2023 9:17:46,,41.97776,-87.77567,299,2/15/2023 9:16:16,0,0
108,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:21:58,2/15/2023 9:23:58,,41.97776,-87.77567,299,2/15/2023 9:22:19,0,0
201,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:11:38,2/15/2023 8:13:38,,41.97776,-87.77567,299,2/15/2023 8:12:18,0,0
115,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 17:47:59,2/15/2023 17:49:59,,41.97776,-87.77567,299,2/15/2023 17:48:16,0,0
114,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:41:59,2/15/2023 16:43:59,,41.97776,-87.77567,299,2/15/2023 16:42:17,0,0
220,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:47:56,2/15/2023 16:49:56,,41.97776,-87.77567,299,2/15/2023 16:48:18,0,0
203,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:07:44,2/16/2023 9:09:44,,41.97776,-87.77567,299,2/16/2023 9:08:13,0,0
100,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:11:51,2/16/2023 9:13:51,,41.97776,-87.77567,299,2/16/2023 9:12:12,0,0
128,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 16:55:41,2/16/2023 16:57:41,,41.97776,-87.77567,299,2/16/2023 16:56:16,0,0
117,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:05:40,2/16/2023 17:07:40,,41.97776,-87.77567,299,2/16/2023 17:06:15,0,0
221,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:25:51,2/16/2023 17:27:51,,41.97776,-87.77567,299,2/16/2023 17:26:14,0,0
240,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:53:42,2/15/2023 9:54:42,,41.98235,-87.80534,269,2/15/2023 9:54:14,1,0
0211,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:55:59,2/15/2023 8:56:59,,41.98235,-87.80534,269,2/15/2023 8:56:18,1,0
0117,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:59:54,2/15/2023 9:00:54,,41.98235,-87.80534,269,2/15/2023 9:00:17,1,0
203,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:09:58,2/16/2023 9:10:58,,41.98235,-87.80534,269,2/16/2023 9:10:16,1,0
117,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 17:07:55,2/16/2023 17:08:55,,41.98235,-87.80534,269,2/16/2023 17:08:15,1,0
112,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 9:33:42,2/15/2023 9:36:42,,41.9758,-87.77222,299,2/15/2023 9:34:16,0,0
0209,0,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:27:42,2/15/2023 8:29:42,,41.9758,-87.77222,299,2/15/2023 8:28:16,0,0
106,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 8:31:46,2/15/2023 8:33:46,,41.9758,-87.77222,299,2/15/2023 8:32:17,0,0
118,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 17:09:52,2/15/2023 17:11:52,,41.9758,-87.77222,299,2/15/2023 17:10:17,0,0
222,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 17:25:22,2/15/2023 17:27:22,,41.9758,-87.77222,299,2/15/2023 17:26:16,0,0
217,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 17:35:17,2/15/2023 17:37:17,,41.9758,-87.77222,299,2/15/2023 17:36:16,0,0
112,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 15:59:34,2/15/2023 16:01:34,,41.9758,-87.77222,299,2/15/2023 16:00:20,0,0
117,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:23:16,2/15/2023 16:25:16,,41.9758,-87.77222,299,2/15/2023 16:24:16,0,0
221,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/15/2023 16:57:06,2/15/2023 16:59:06,,41.9758,-87.77222,299,2/15/2023 16:58:17,0,0
108,30171,O'Hare,1,40750,30145,Harlem (O'Hare Branch),2/16/2023 9:23:31,2/16/2023 9:25:31,,41.9758,-87.77222,299,2/16/2023 9:24:17,0,0
